"","scientificName","decimalLatitude","decimalLongitude","occurrenceStatus","basisOfRecord","lifeStage","stateProvince","year","geodeticDatum","country"
"20349","Galaxias brevipinnis Günther, 1866",-43.666821,169.498594,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20350","Galaxias brevipinnis Günther, 1866",-43.666745,169.496117,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20351","Galaxias brevipinnis Günther, 1866",-43.669225,169.577874,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20352","Galaxias brevipinnis Günther, 1866",-42.551726,171.302512,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20353","Galaxias brevipinnis Günther, 1866",-42.52957,171.326248,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20354","Galaxias brevipinnis Günther, 1866",-42.771311,171.070384,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20355","Galaxias brevipinnis Günther, 1866",-42.6646,171.043215,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20356","Galaxias brevipinnis Günther, 1866",-42.63792,171.116009,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20357","Galaxias brevipinnis Günther, 1866",-37.11686,175.164716,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20358","Galaxias brevipinnis Günther, 1866",-44.691264,170.522261,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20359","Galaxias brevipinnis Günther, 1866",-44.667445,170.503068,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20360","Galaxias brevipinnis Günther, 1866",-42.688225,171.535528,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20361","Galaxias brevipinnis Günther, 1866",-42.691746,171.529342,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20362","Galaxias brevipinnis Günther, 1866",-42.472308,171.479815,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20363","Galaxias brevipinnis Günther, 1866",-43.654164,172.701111,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20364","Galaxias brevipinnis Günther, 1866",-45.678996,169.288401,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20365","Galaxias brevipinnis Günther, 1866",-45.650497,169.327471,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20366","Galaxias brevipinnis Günther, 1866",-42.338407,171.718514,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20367","Galaxias brevipinnis Günther, 1866",-42.216385,171.335852,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20368","Galaxias brevipinnis Günther, 1866",-42.684059,171.129247,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20369","Galaxias brevipinnis Günther, 1866",-42.674898,171.119763,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20370","Galaxias brevipinnis Günther, 1866",-42.538194,171.710736,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20371","Galaxias brevipinnis Günther, 1866",-37.280579,175.135941,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20372","Galaxias brevipinnis Günther, 1866",-43.550904,171.228804,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20373","Galaxias brevipinnis Günther, 1866",-43.8166,169.196231,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20374","Galaxias brevipinnis Günther, 1866",-45.682495,170.526485,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20375","Galaxias brevipinnis Günther, 1866",-45.685006,170.51739,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20376","Galaxias brevipinnis Günther, 1866",-42.860244,171.16673,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20377","Galaxias brevipinnis Günther, 1866",-42.77248,171.086235,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20378","Galaxias brevipinnis Günther, 1866",-42.769636,171.077769,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20379","Galaxias brevipinnis Günther, 1866",-42.751033,171.042918,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20380","Galaxias brevipinnis Günther, 1866",-42.751117,171.047802,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20381","Galaxias brevipinnis Günther, 1866",-42.18321,173.331708,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20382","Galaxias brevipinnis Günther, 1866",-43.837153,169.191191,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20383","Galaxias brevipinnis Günther, 1866",-43.837803,169.183681,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1984,"WGS84","New Zealand"
"20384","Galaxias brevipinnis Günther, 1866",-42.570177,171.673528,"PRESENT","HUMAN_OBSERVATION",NA,NA,1984,"WGS84","New Zealand"
"20385","Galaxias brevipinnis Günther, 1866",-37.646386,175.143766,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1984,"WGS84","New Zealand"
"20386","Galaxias brevipinnis Günther, 1866",-38.62427,146.29824,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1984,"WGS84","Australia"
"20387","Galaxias brevipinnis Günther, 1866",-38.62381,146.29881,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1984,"WGS84","Australia"
"20388","Galaxias brevipinnis Günther, 1866",-40.843227,145.102885,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20389","Galaxias brevipinnis Günther, 1866",-41.200408,146.244132,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20390","Galaxias brevipinnis Günther, 1866",-43.033617,147.046487,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20391","Galaxias brevipinnis Günther, 1866",-43.420738,146.906115,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20392","Galaxias brevipinnis Günther, 1866",-41.22778,146.39976,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20393","Galaxias brevipinnis Günther, 1866",-41.65934,144.931095,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20394","Galaxias brevipinnis Günther, 1866",-41.240815,146.573768,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1984,"WGS84","Australia"
"20395","Galaxias brevipinnis Günther, 1866",-44.2533,170.01169,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20396","Galaxias brevipinnis Günther, 1866",-44.268591,170.010923,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20397","Galaxias brevipinnis Günther, 1866",-43.717364,169.907944,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20398","Galaxias brevipinnis Günther, 1866",-39.041204,175.513349,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20399","Galaxias brevipinnis Günther, 1866",-41.512057,172.382016,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20400","Galaxias brevipinnis Günther, 1866",-40.878154,175.130123,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20401","Galaxias brevipinnis Günther, 1866",-38.943077,176.754198,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20402","Galaxias brevipinnis Günther, 1866",-39.142755,176.333133,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20403","Galaxias brevipinnis Günther, 1866",-38.846985,176.76979,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20404","Galaxias brevipinnis Günther, 1866",-39.019476,176.706302,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20405","Galaxias brevipinnis Günther, 1866",-38.89883,176.810667,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20406","Galaxias brevipinnis Günther, 1866",-38.994253,176.649502,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20407","Galaxias brevipinnis Günther, 1866",-39.25012,176.451931,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20408","Galaxias brevipinnis Günther, 1866",-37.543404,175.155317,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20409","Galaxias brevipinnis Günther, 1866",-41.357819,174.722453,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20410","Galaxias brevipinnis Günther, 1866",-45.770576,169.515461,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20411","Galaxias brevipinnis Günther, 1866",-45.853974,169.473064,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20412","Galaxias brevipinnis Günther, 1866",-45.64574,169.348319,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20413","Galaxias brevipinnis Günther, 1866",-45.65361,169.399195,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20414","Galaxias brevipinnis Günther, 1866",-45.853974,169.473064,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20415","Galaxias brevipinnis Günther, 1866",-45.853974,169.473064,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20416","Galaxias brevipinnis Günther, 1866",-45.64574,169.348319,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20417","Galaxias brevipinnis Günther, 1866",-42.332896,171.70892,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1983,"WGS84","New Zealand"
"20418","Galaxias brevipinnis Günther, 1866",-40.979963,172.113817,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20419","Galaxias brevipinnis Günther, 1866",-37.817727,177.719135,"PRESENT","HUMAN_OBSERVATION",NA,NA,1983,"WGS84","New Zealand"
"20420","Galaxias brevipinnis Günther, 1866",-41.306698,174.707978,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20421","Galaxias brevipinnis Günther, 1866",-45.443917,169.317483,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20422","Galaxias brevipinnis Günther, 1866",-45.64574,169.348319,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1983,"WGS84","New Zealand"
"20423","Galaxias brevipinnis Günther, 1866",-37.545184,175.156504,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1982,"WGS84","New Zealand"
"20424","Galaxias brevipinnis Günther, 1866",-41.397198,172.294639,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20425","Galaxias brevipinnis Günther, 1866",-43.115715,171.924696,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20426","Galaxias brevipinnis Günther, 1866",-44.273379,170.05706,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20427","Galaxias brevipinnis Günther, 1866",-37.078302,175.154526,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20428","Galaxias brevipinnis Günther, 1866",-39.055569,175.711553,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20429","Galaxias brevipinnis Günther, 1866",-38.90617,175.920284,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20430","Galaxias brevipinnis Günther, 1866",-38.58873,146.59827,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20431","Galaxias brevipinnis Günther, 1866",-38.50579,146.23173,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20432","Galaxias brevipinnis Günther, 1866",-38.26565,145.01678,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20433","Galaxias brevipinnis Günther, 1866",-37.98872,145.38066,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20434","Galaxias brevipinnis Günther, 1866",-38.58828,146.59884,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20435","Galaxias brevipinnis Günther, 1866",-38.50534,146.23229,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20436","Galaxias brevipinnis Günther, 1866",-38.095523,177.587992,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20437","Galaxias brevipinnis Günther, 1866",-38.049728,177.582761,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20438","Galaxias brevipinnis Günther, 1866",-38.091924,177.58776,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20439","Galaxias brevipinnis Günther, 1866",-43.250825,172.437092,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20440","Galaxias brevipinnis Günther, 1866",-39.405755,174.065563,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20441","Galaxias brevipinnis Günther, 1866",-45.303759,168.255049,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20442","Galaxias brevipinnis Günther, 1866",-38.161361,176.348329,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20443","Galaxias brevipinnis Günther, 1866",-45.299749,168.24516,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20444","Galaxias brevipinnis Günther, 1866",-45.843031,170.063777,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20445","Galaxias brevipinnis Günther, 1866",-45.851257,170.032444,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1982,"WGS84","New Zealand"
"20446","Galaxias brevipinnis Günther, 1866",-41.351835,172.241366,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20447","Galaxias brevipinnis Günther, 1866",-46.339975,167.92257,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20448","Galaxias brevipinnis Günther, 1866",-37.348028,174.73947,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1982,"WGS84","New Zealand"
"20449","Galaxias brevipinnis Günther, 1866",-41.357819,174.722453,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20450","Galaxias brevipinnis Günther, 1866",-37.52045,145.26991,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20451","Galaxias brevipinnis Günther, 1866",-37.51999,145.27048,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1982,"WGS84","Australia"
"20452","Galaxias brevipinnis Günther, 1866",-41.331246,174.752824,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20453","Galaxias brevipinnis Günther, 1866",-41.343777,174.757938,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20454","Galaxias brevipinnis Günther, 1866",-39.014038,175.676417,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1982,"WGS84","New Zealand"
"20455","Galaxias brevipinnis Günther, 1866",-42.725231,170.95825,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1982,"WGS84","New Zealand"
"20456","Galaxias brevipinnis Günther, 1866",-40.884435,175.13151,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20457","Galaxias brevipinnis Günther, 1866",-41.282801,174.91153,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20458","Galaxias brevipinnis Günther, 1866",-35.651839,173.573303,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1982,"WGS84","New Zealand"
"20459","Galaxias brevipinnis Günther, 1866",-40.878154,175.130123,"PRESENT","HUMAN_OBSERVATION",NA,NA,1982,"WGS84","New Zealand"
"20460","Galaxias brevipinnis Günther, 1866",-39.026988,175.738165,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1981,"WGS84","New Zealand"
"20461","Galaxias brevipinnis Günther, 1866",-44.790684,168.078954,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20462","Galaxias brevipinnis Günther, 1866",-45.295697,166.957539,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20463","Galaxias brevipinnis Günther, 1866",-44.693531,168.126302,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20464","Galaxias brevipinnis Günther, 1866",-45.270564,167.153105,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20465","Galaxias brevipinnis Günther, 1866",-45.261457,167.13359,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1981,"WGS84","New Zealand"
"20466","Galaxias brevipinnis Günther, 1866",-45.261644,167.119519,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20467","Galaxias brevipinnis Günther, 1866",-45.261644,167.119519,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20468","Galaxias brevipinnis Günther, 1866",-45.73037,166.648722,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20469","Galaxias brevipinnis Günther, 1866",-45.796955,166.579369,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20470","Galaxias brevipinnis Günther, 1866",-45.736229,166.640337,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20471","Galaxias brevipinnis Günther, 1866",-45.795775,166.574341,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20472","Galaxias brevipinnis Günther, 1866",-45.807435,166.573025,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20473","Galaxias brevipinnis Günther, 1866",-45.810952,166.571338,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20474","Galaxias brevipinnis Günther, 1866",-45.808332,166.572924,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20475","Galaxias brevipinnis Günther, 1866",-44.157661,170.414261,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20476","Galaxias brevipinnis Günther, 1866",-44.845242,168.111104,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20477","Galaxias brevipinnis Günther, 1866",-40.857645,174.912352,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1981,"WGS84","New Zealand"
"20478","Galaxias brevipinnis Günther, 1866",-45.327033,168.207139,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20479","Galaxias brevipinnis Günther, 1866",-45.815223,166.566983,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20480","Galaxias brevipinnis Günther, 1866",-45.722653,166.590313,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20481","Galaxias brevipinnis Günther, 1866",-45.676367,166.553025,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20482","Galaxias brevipinnis Günther, 1866",-45.722582,166.589033,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20483","Galaxias brevipinnis Günther, 1866",-45.750994,166.531692,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20484","Galaxias brevipinnis Günther, 1866",-45.675141,166.563463,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20485","Galaxias brevipinnis Günther, 1866",-45.752288,166.52252,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1981,"WGS84","New Zealand"
"20486","Galaxias brevipinnis Günther, 1866",-45.756945,166.541331,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20487","Galaxias brevipinnis Günther, 1866",-45.762474,166.674799,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20488","Galaxias brevipinnis Günther, 1866",-45.762404,166.673518,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20489","Galaxias brevipinnis Günther, 1866",-45.705238,166.835691,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20490","Galaxias brevipinnis Günther, 1866",-45.742523,166.807178,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20491","Galaxias brevipinnis Günther, 1866",-45.707032,166.835497,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20492","Galaxias brevipinnis Günther, 1866",-45.65767,166.739167,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20493","Galaxias brevipinnis Günther, 1866",-45.815223,166.566983,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20494","Galaxias brevipinnis Günther, 1866",-42.872101,172.764913,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20495","Galaxias brevipinnis Günther, 1866",-38.191527,177.300459,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20496","Galaxias brevipinnis Günther, 1866",-43.250825,172.437092,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20497","Galaxias brevipinnis Günther, 1866",-37.09703,175.543351,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20498","Galaxias brevipinnis Günther, 1866",-36.744498,175.506109,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20499","Galaxias brevipinnis Günther, 1866",-38.161361,176.348329,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20500","Galaxias brevipinnis Günther, 1866",-35.710987,174.330833,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1981,"WGS84","New Zealand"
"20501","Galaxias brevipinnis Günther, 1866",-45.241574,168.299691,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20502","Galaxias brevipinnis Günther, 1866",-45.660992,166.520009,"PRESENT","HUMAN_OBSERVATION",NA,NA,1981,"WGS84","New Zealand"
"20503","Galaxias brevipinnis Günther, 1866",-38.78835,143.60918,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1981,"WGS84","Australia"
"20504","Galaxias brevipinnis Günther, 1866",-44.206246,170.333293,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20505","Galaxias brevipinnis Günther, 1866",-44.791798,168.083925,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20506","Galaxias brevipinnis Günther, 1866",-43.895704,172.1996,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1980,"WGS84","New Zealand"
"20507","Galaxias brevipinnis Günther, 1866",-38.030473,177.766284,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20508","Galaxias brevipinnis Günther, 1866",-38.07829,177.787742,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1980,"WGS84","New Zealand"
"20509","Galaxias brevipinnis Günther, 1866",-38.080139,177.633792,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20510","Galaxias brevipinnis Günther, 1866",-38.065182,177.734372,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20511","Galaxias brevipinnis Günther, 1866",-37.904493,177.949171,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1980,"WGS84","New Zealand"
"20512","Galaxias brevipinnis Günther, 1866",-37.912983,177.940648,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1980,"WGS84","New Zealand"
"20513","Galaxias brevipinnis Günther, 1866",-37.921309,177.915028,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20514","Galaxias brevipinnis Günther, 1866",-37.91671,177.832716,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20515","Galaxias brevipinnis Günther, 1866",-38.042354,177.784189,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20516","Galaxias brevipinnis Günther, 1866",-37.922041,177.855855,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20517","Galaxias brevipinnis Günther, 1866",-37.952694,177.83515,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20518","Galaxias brevipinnis Günther, 1866",-37.952694,177.83515,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1980,"WGS84","New Zealand"
"20519","Galaxias brevipinnis Günther, 1866",-37.964499,177.812019,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20520","Galaxias brevipinnis Günther, 1866",-38.01616,177.806379,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20521","Galaxias brevipinnis Günther, 1866",-37.972638,177.87525,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20522","Galaxias brevipinnis Günther, 1866",-38.039681,177.826215,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20523","Galaxias brevipinnis Günther, 1866",-38.023272,177.634656,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20524","Galaxias brevipinnis Günther, 1866",-38.136063,177.721952,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20525","Galaxias brevipinnis Günther, 1866",-38.116146,177.831394,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
"20526","Galaxias brevipinnis Günther, 1866",-38.062808,177.704547,"PRESENT","HUMAN_OBSERVATION",NA,NA,1980,"WGS84","New Zealand"
